customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,balance_salary_ratio,credit_age_ratio
15699309,0.3199999999999999,2,0,0.2702702702702703,0.4,0.0,1,1,0,0.5945665311037204,1,0.0,0.25191489361702124
15725737,0.638,0,1,0.3783783783783784,0.3,0.0,2,0,1,0.0423848977577358,0,0.0,0.46286274509803915
15625047,0.992,0,0,0.2702702702702703,0.5,0.0,1,1,1,0.9381124897427704,0,0.0,0.780936170212766
15738191,0.4539999999999998,0,1,0.0945945945945945,0.3,0.0,2,0,1,0.6225430028567728,0,0.0,0.41476543209876526
15736816,0.8119999999999999,1,1,0.2432432432432432,0.2,0.5453036330408096,1,1,1,0.8502330472560129,0,0.29472159404434045,0.6531304347826087
15700772,0.442,0,1,0.3513513513513513,0.9,0.0,2,0,0,0.192127198147423,0,0.0,0.32708000000000004
15728693,0.448,1,0,0.3378378378378379,0.3,0.5633738782148561,1,1,1,0.5009270885369552,0,0.3753505966529066,0.33486868686868687
15656300,0.122,0,1,0.1486486486486486,0.0,0.2379339356469393,2,1,1,0.267383685141931,0,0.18773630940364655,0.10621176470588235
15589475,0.4819999999999999,2,0,0.2837837837837838,0.3,0.0,3,1,0,0.702356075005163,1,0.0,0.37545263157894726
15706552,0.366,0,1,0.2432432432432432,0.7000000000000001,0.3400253066892618,1,0,1,0.7836764911049005,0,0.19063171398229994,0.29439130434782607
15750181,0.406,1,1,0.3108108108108108,0.9,0.4388735681487252,2,0,0,0.4094752548868416,0,0.311373730490898,0.3097319587628866
15659428,0.3399999999999999,2,0,0.3243243243243243,0.6000000000000001,0.0,2,1,1,0.1720112770769608,0,0.0,0.25673469387755093
15732963,0.7439999999999999,2,0,0.1486486486486486,0.9,0.0,2,1,1,0.710175271738451,0,0.0,0.6477176470588234
15794171,0.25,0,0,0.3648648648648648,0.0,0.5351337668612783,1,1,0,0.1390703312166311,1,0.46979870530883433,0.18316831683168316
15788448,0.2799999999999999,2,1,0.1756756756756757,0.3,0.5789610833625718,1,0,1,0.570330416554781,0,0.36868742861950077,0.2381609195402298
15729599,0.908,2,1,0.2027027027027027,0.7000000000000001,0.3050983767951363,1,0,1,0.492256360482426,0,0.20445439863731069,0.7549662921348316
15717426,1.0,0,1,0.2432432432432432,0.7000000000000001,0.0,1,1,1,0.2040260844910688,0,0.0,0.8043478260869565
15585768,0.4639999999999998,1,1,0.3108108108108108,0.6000000000000001,0.2803906558236453,2,0,1,0.8903973329452962,0,0.1483236624052935,0.3539793814432988
15619360,0.244,2,1,0.2972972972972973,0.4,0.0,1,1,0,0.3507466963094975,0,0.0,0.18808333333333332
15738148,0.2299999999999999,0,0,0.445945945945946,0.8,0.4883350048619342,1,0,0,0.9065169223660858,1,0.25613987430852975,0.15906542056074757
15687946,0.412,0,0,0.5810810810810811,0.2,0.4679961892097306,1,1,1,0.4707562072177892,0,0.3182010634481924,0.26058119658119655
15755196,0.968,0,0,0.4189189189189189,0.2,0.5236969320890407,1,0,0,0.97186371298459,1,0.2655847504269852,0.6822095238095238
15684171,0.62,2,0,0.5810810810810811,0.5,0.6214918176539327,1,1,1,0.7917096582723651,0,0.3468708307646222,0.39213675213675214
15754849,0.852,1,0,0.1891891891891892,0.4,0.4361178277602672,2,1,1,0.6325898123270772,0,0.2671325182034728,0.7164545454545453
15602280,0.958,1,0,0.1216216216216216,0.9,0.4465784095845449,1,1,1,0.5985403105996623,1,0.2793663735742888,0.854120481927711
15771573,0.574,1,0,0.2837837837837838,0.9,0.5494015518412276,1,1,1,0.5881122647212809,1,0.3459462936253121,0.4471157894736842
15766205,0.4,1,1,0.2702702702702703,0.2,0.4120851617483418,1,0,1,0.454376142921649,0,0.28334153014949576,0.31489361702127666
15771873,0.852,1,0,0.2567567567567567,0.2,0.4135911118334939,2,1,0,0.9705303856518296,0,0.20988821834213053,0.6779354838709678
15616550,0.6960000000000001,1,1,0.3513513513513513,1.0,0.4637873887361997,2,1,0,0.9903324767515296,0,0.2330200577810791,0.51504
15768193,0.4699999999999998,1,1,0.2432432432432432,0.5,0.5821127215436356,2,0,0,0.4321062161436417,0,0.40647314771884846,0.3780434782608694
15683553,0.876,0,0,0.2027027027027027,0.5,0.0,2,0,0,0.584888906890608,0,0.0,0.7283595505617978
15702298,0.61,1,1,0.3108108108108108,0.8,0.5004500831393337,1,0,0,0.8202251315000582,1,0.274938563630813,0.46536082474226803
15569590,0.5019999999999999,1,1,0.3243243243243243,0.1,0.3925726178306101,1,1,0,0.2000350033428192,1,0.3271343058636284,0.37906122448979584
15760861,0.5379999999999999,0,1,0.3378378378378379,0.1,0.4990548951568344,1,1,1,0.567048703151151,0,0.3184680183540522,0.4021414141414141
15630053,0.612,0,1,0.3648648648648648,0.5,0.5096268369360644,1,1,0,0.4355215423072903,0,0.3550116260303203,0.44839603960396035
15647091,0.7499999999999999,1,1,0.0135135135135135,0.0,0.3024662324053563,1,0,0,0.2280326271158895,0,0.2463014627841908,0.7399999999999999
15623944,0.3219999999999999,2,0,0.6486486486486487,0.4,0.0,1,1,0,0.0081584291299819,1,0.0,0.195311475409836
15804771,0.5279999999999999,0,1,0.445945945945946,0.4,0.1621611388113795,1,1,1,0.2338408317994368,0,0.13142792379052917,0.3651588785046728
15651280,0.7839999999999999,1,1,0.2297297297297297,0.5,0.5454684808481405,1,0,0,0.422530301643807,0,0.3834494634088452,0.6375384615384615
15773469,0.674,1,0,0.1216216216216216,0.9,0.6071344743995462,2,0,0,0.6324766015154447,0,0.3719100621938085,0.6009156626506025
15702014,0.41,2,1,0.2027027027027027,0.1,0.2235357391520996,2,0,0,0.8940181287312938,0,0.11802196386675284,0.3408988764044944
15751208,0.668,2,1,0.5135135135135136,0.8,0.3137017105231849,1,1,1,0.4969813617200442,0,0.20955618990655903,0.44135714285714284
15592461,0.5059999999999999,1,1,0.1081081081081081,0.4,0.4351024354151122,1,1,1,0.4641897801240018,0,0.29716259553339014,0.4566341463414633
15789484,0.8019999999999999,1,0,0.2432432432432432,0.6000000000000001,0.6768941923790652,2,1,1,0.1387471503528586,0,0.5944200977094161,0.6450869565217391
15696061,0.4619999999999998,1,0,0.2162162162162162,0.1,0.4050769776685028,1,1,0,0.5521523805523427,0,0.26097758360835277,0.3798666666666665
15641582,0.7699999999999999,1,1,0.3378378378378379,1.0,0.4909563480535065,2,1,1,0.9834024149306256,0,0.24753239401025884,0.5755555555555555
15638424,0.622,1,0,0.2297297297297297,0.5,0.6007440311721783,2,0,1,0.5682806207992863,0,0.3830590158450115,0.5058021978021978
15755648,0.65,0,0,0.0405405405405405,0.8,0.39208453121345,1,1,0,0.0909657872326807,0,0.3593921420835779,0.6246753246753247
15703793,0.7759999999999999,1,1,0.5405405405405406,0.2,0.5330667921784499,4,1,0,0.1418249442821789,1,0.4668550944239253,0.503719298245614
15620344,0.926,0,1,0.1486486486486486,0.6000000000000001,0.0,1,1,0,0.1697276589914337,0,0.0,0.806164705882353
15812518,0.614,2,0,0.2567567567567567,0.0,0.6520861916485694,1,0,1,0.2209809536810765,0,0.5340674559112706,0.4885591397849463
15779052,0.5079999999999999,1,0,0.0945945945945945,0.5,0.6288642532113338,2,1,1,0.2921040459363869,0,0.48669784386875464,0.4640987654320987
15770811,0.3379999999999999,0,1,0.2432432432432432,0.9,0.0,2,0,1,0.7278236071544831,0,0.0,0.27186956521739125
15780961,0.7699999999999999,0,0,0.0405405405405405,0.1,0.7123138721382855,2,1,0,0.1118927857610401,0,0.6406317958531756,0.7399999999999999
15614049,0.628,0,1,0.5,0.8,0.0,2,1,1,0.6958167504996727,0,0.0,0.4186666666666667
15662085,0.656,0,0,0.1891891891891892,0.9,0.0,1,1,1,0.7410660718098578,0,0.0,0.5516363636363636
15575185,0.814,2,1,0.2027027027027027,0.5,0.3079067680427539,1,0,1,0.9712330027517628,0,0.15620008776888797,0.6768089887640449
15803136,0.132,1,0,0.3108108108108108,1.0,0.4870091278893355,2,1,0,0.4914970879719013,0,0.32652368671504267,0.10070103092783506
15706021,0.63,0,0,0.2162162162162162,0.1,0.385198388716311,2,0,0,0.8570922523100956,0,0.20742016894268478,0.518
15663706,0.854,0,0,0.1891891891891892,0.2,0.0,1,1,0,0.6822982094790052,1,0.0,0.7181363636363636
15641732,0.386,0,0,0.2432432432432432,0.3,0.0,2,0,0,0.130052470010886,0,0.0,0.31047826086956526
15701164,0.3119999999999999,0,0,0.2162162162162162,0.4,0.359937455083855,1,1,1,0.7961945865830187,0,0.20038889871535584,0.2565333333333332
15738751,0.2859999999999999,0,0,0.3783783783783784,0.4,0.0,2,1,0,0.0094813054646718,0,0.0,0.2074901960784313
15805254,0.604,2,0,0.7702702702702704,1.0,0.0,2,1,1,0.5733756073705039,0,0.0,0.34119083969465647
15762418,0.7999999999999999,2,1,0.054054054054054,0.3,0.484985039144778,1,1,0,0.6432202775365047,1,0.29514304672034686,0.7589743589743589
15625759,0.7579999999999999,0,1,0.1621621621621621,0.9,0.0,2,1,0,0.7593613690107405,0,0.0,0.6522325581395348
15622897,0.592,0,0,0.3783783783783784,0.4,0.0,3,1,0,0.4662437262758593,1,0.0,0.4294901960784313
15767954,0.57,1,0,0.1351351351351351,0.3,0.3253259919196675,2,1,1,0.7839737694949866,0,0.1823603000686282,0.5021428571428571
15757535,0.594,2,0,0.3513513513513513,0.5,0.0,3,1,1,0.8710513854073063,1,0.0,0.43956
15731511,0.916,0,1,0.3648648648648648,0.7000000000000001,0.4728077045146099,2,1,0,0.7356746569297367,0,0.27240571994694396,0.6711287128712872
15809248,0.348,0,0,0.2432432432432432,1.0,0.0,2,1,0,0.5480672904262357,0,0.0,0.27991304347826085
15640635,0.838,0,1,0.1486486486486486,0.8,0.0,2,1,1,0.8614774210937143,0,0.0,0.7295529411764705
15676966,0.7599999999999999,2,1,0.3243243243243243,0.4,0.0,2,0,1,0.4298955050207295,0,0.0,0.573877551020408
15699461,0.3299999999999999,2,1,0.2297297297297297,1.0,0.7025719087777832,1,0,1,0.6063889101409184,0,0.4373610302850951,0.2683516483516483
15738721,0.846,2,1,0.3108108108108108,0.9,0.4098374762438407,1,0,1,0.3229491916478023,0,0.3097907907811386,0.6454020618556701
15693683,0.928,1,1,0.1486486486486486,0.8,0.386955516480815,2,1,1,0.9864169528189942,0,0.19480075214404147,0.8079058823529411
15604348,0.7199999999999999,2,1,0.054054054054054,0.8,0.0,2,0,0,0.4982148795209942,0,0.0,0.683076923076923
15633059,0.126,0,1,0.2162162162162162,0.9,0.0,2,0,0,0.0326161148389671,0,0.0,0.1036
15808582,0.63,0,0,0.2972972972972973,0.6000000000000001,0.0,1,1,1,0.8092595342855242,0,0.0,0.485625
15743192,0.5459999999999999,0,0,0.3513513513513513,0.6000000000000001,0.0,2,0,0,0.8358340721538906,0,0.0,0.40403999999999995
15580146,0.7759999999999999,0,1,0.1756756756756757,0.9,0.3295128711422235,1,1,0,0.2098157374029219,0,0.27236616366851013,0.6600459770114941
15776605,0.356,2,1,0.2432432432432432,0.7000000000000001,0.0,2,1,0,0.3026538034382283,0,0.0,0.2863478260869565
15804919,0.64,2,0,0.6351351351351351,0.1,0.0,1,1,1,0.8883053331593166,1,0.0,0.391404958677686
15613854,0.5439999999999999,2,0,0.3783783783783784,0.4,0.4267600044304842,2,1,1,0.1548798410248178,1,0.36952762466767597,0.39466666666666655
15599195,0.4639999999999998,1,1,0.1891891891891892,0.1,0.3544810564321155,1,1,1,0.0502195459666398,0,0.33753043141645706,0.390181818181818
15812878,0.87,1,0,0.2432432432432432,0.2,0.3977983650652741,1,0,1,0.1848423524446584,0,0.3357394882488001,0.6997826086956522
15602312,0.5099999999999999,2,1,0.2027027027027027,0.5,0.5982221706032119,1,0,0,0.3592903622295929,0,0.4400988833776255,0.4240449438202247
15744689,0.258,1,1,0.2297297297297297,0.9,0.3700063639384421,1,1,0,0.4972388863136429,1,0.2471258042525439,0.20980219780219783
15803526,0.67,1,1,0.1621621621621621,0.3,0.3608509335403869,1,0,1,0.3153866194221548,0,0.2743307011127326,0.5765116279069769
15665790,0.376,1,1,0.2837837837837838,0.7000000000000001,0.4306732665840542,2,1,0,0.1361113986385699,0,0.37907661792685166,0.2928842105263158
15715951,0.424,0,1,0.3243243243243243,0.2,0.3995181868463009,1,0,0,0.4339705941917453,0,0.278609748668862,0.32016326530612244
15591100,0.65,2,1,0.2432432432432432,0.9,0.4232417632194809,1,0,1,0.1149246753064917,0,0.3796146704737091,0.5228260869565218
15609618,0.7419999999999999,1,1,0.1351351351351351,0.9,0.6156903785118493,2,0,1,0.5064951702887626,1,0.40869057575128814,0.6536666666666666
15675522,0.5559999999999999,1,0,0.1621621621621621,0.9,0.5275101536245255,2,1,1,0.370823163612125,0,0.3848126932977511,0.47841860465116276
15705512,0.636,1,0,0.2567567567567567,0.6000000000000001,0.6690541167531407,1,1,0,0.5781887670272511,0,0.42393795389470545,0.5060645161290324
15698028,0.3119999999999999,0,0,0.3108108108108108,0.1,0.0,2,1,0,0.1587887643269932,0,0.0,0.23802061855670095
15661670,0.348,1,0,0.1756756756756757,0.8,0.4297307723625955,1,1,0,0.9986644224523442,1,0.21500896675556946,0.296
15600781,0.6980000000000001,1,1,0.2162162162162162,0.4,0.7380439205416033,2,1,0,0.6041721984449514,0,0.460077740567407,0.5739111111111111
15682472,0.956,0,1,0.2162162162162162,0.8,0.5158801328459695,2,0,0,0.1906191541292193,0,0.4332872783516301,0.7860444444444444
15580203,0.648,2,1,0.2837837837837838,0.6000000000000001,0.4790527500627845,1,0,0,0.5006446615651794,0,0.3192313026077275,0.5047578947368421
15690673,0.612,0,0,0.2837837837837838,0.6000000000000001,0.0,2,1,0,0.7053588617712991,0,0.0,0.4767157894736842
15760085,0.668,1,0,0.4054054054054054,1.0,0.5037281072964725,1,1,1,0.9906835102752312,0,0.25304278891968485,0.4753076923076924
15779659,0.5499999999999999,0,0,0.1351351351351351,0.3,0.0,1,0,0,0.9182618440061026,0,0.0,0.48452380952380947
15627360,0.1639999999999999,0,1,0.3243243243243243,0.9,0.6082288231050306,1,1,0,0.5513209511508349,1,0.39207155853456427,0.12383673469387747
15671137,0.398,0,0,0.4594594594594595,0.1,0.0,1,0,1,0.0431264685777491,1,0.0,0.2727037037037037
15782688,0.5499999999999999,1,1,0.5135135135135136,0.0,0.5919026326585428,1,1,0,0.2340848551036624,1,0.47962879554892796,0.3633928571428571
15575492,0.956,0,0,0.3108108108108108,0.7000000000000001,0.0,2,1,0,0.8569177856485293,0,0.0,0.729319587628866
15591607,0.84,0,1,0.081081081081081,0.9,0.4058503195460755,1,1,0,0.836303717004974,0,0.22101481132327094,0.7770000000000001
15740404,0.816,0,0,0.2162162162162162,0.3,0.0,2,1,1,0.6211322181268311,0,0.0,0.6709333333333333
15718369,0.89,1,0,0.2027027027027027,0.9,0.5215760311288141,1,1,1,0.5746730312744868,0,0.33122814753909147,0.7400000000000001
15677871,0.674,0,1,0.2702702702702703,0.9,0.4885285097228122,1,1,1,0.1780034993341863,0,0.41470887819852065,0.5305957446808511
15642004,0.672,0,1,0.0945945945945945,0.1,0.0,2,0,1,0.0822468045698364,0,0.0,0.613925925925926
15712543,0.878,1,1,0.2837837837837838,0.7000000000000001,0.4975265455388681,2,1,1,0.6220569064345645,0,0.30672570337404426,0.6839157894736843
15584518,0.4779999999999998,1,0,0.4324324324324324,0.5,0.5775055920114817,2,1,1,0.1746649305008628,0,0.4916343180222809,0.33369811320754705
15802381,0.2219999999999999,1,0,0.2162162162162162,0.5,0.253744179559119,1,0,1,0.8389436191156254,0,0.1379836646004124,0.18253333333333324
15610156,0.574,0,1,0.2972972972972973,0.2,0.5319414747238611,1,0,1,0.4658132851687335,0,0.36289852200556905,0.4424583333333333
15594408,0.4679999999999998,2,0,0.4054054054054054,0.2,0.849532971733663,1,1,0,0.3757842373946712,1,0.6174899730952198,0.3329999999999999
15640905,0.4579999999999998,2,0,0.2297297297297297,0.1,0.5161073964333488,2,0,1,0.0429003469831368,1,0.4948770013609881,0.37243956043956034
15698932,0.8119999999999999,1,1,0.3513513513513513,1.0,0.547840320346799,1,1,0,0.947752110326536,0,0.28126798961853255,0.60088
15724944,0.626,0,1,0.2162162162162162,0.7000000000000001,0.0,2,1,1,0.9021644567056152,0,0.0,0.5147111111111111
15628145,0.664,0,0,0.3378378378378379,0.5,0.5016057714907276,1,1,1,0.9666260627889962,0,0.255059048073109,0.49632323232323233
15713483,0.886,2,1,0.4594594594594595,0.2,0.0,1,1,0,0.79563718335101,1,0.0,0.6070740740740741
15612350,0.682,0,0,0.1756756756756757,0.5,0.1630763709679894,1,1,0,0.6310715673346804,1,0.09998112543551418,0.5800919540229885
15800703,0.2699999999999999,2,0,0.0405405405405405,0.5,0.4510086944065617,1,1,1,0.2706754495054277,0,0.35493618341497296,0.25948051948051937
15705707,0.57,2,0,0.1486486486486486,0.8,0.5512076237806355,2,1,0,0.705387014459881,0,0.3232155628646031,0.496235294117647
15754105,0.6,0,1,0.2567567567567567,0.5,0.4263371634275892,1,0,0,0.1224289419639575,0,0.37983443538226175,0.47741935483870973
15703264,0.7699999999999999,0,1,0.3513513513513513,0.9,0.4809985998697719,1,1,0,0.3741595322353284,0,0.3500311198128047,0.5698
15794413,0.132,0,1,0.1891891891891892,0.0,0.0,2,0,1,0.0043368641705282,0,0.0,0.111
15650237,0.8079999999999999,2,0,0.1891891891891892,0.7000000000000001,0.0,2,1,0,0.4475885947107949,0,0.0,0.6794545454545454
15759618,0.37,0,0,0.4054054054054054,0.9,0.0,1,1,0,0.7494776251131983,1,0.0,0.2632692307692308
15811589,0.7319999999999999,2,1,0.3243243243243243,0.8,0.0,2,1,0,0.9040305349160844,0,0.0,0.5527346938775509
15689044,0.378,0,1,0.2567567567567567,0.2,0.5086112453068097,1,1,0,0.4932203025388924,0,0.34061366862078435,0.30077419354838714
15709368,0.5279999999999999,0,0,0.3378378378378379,0.6000000000000001,0.0,2,1,1,0.5452018167735019,0,0.0,0.39466666666666655
15679145,0.7119999999999999,2,1,0.527027027027027,0.7000000000000001,0.0,1,1,0,0.0896564621921393,1,0.0,0.46626548672566365
15655007,0.816,0,0,0.2027027027027027,0.7000000000000001,0.0,2,0,0,0.4149640790695511,0,0.0,0.6784719101123595
15623595,0.4719999999999998,2,0,0.1351351351351351,0.2,0.0,2,1,1,0.4603228108284341,0,0.0,0.4158095238095237
15589975,0.592,0,0,0.7432432432432432,0.6000000000000001,0.3876444416137246,1,0,1,0.5235904028834754,0,0.25442825111006667,0.3395968992248062
15804017,0.5619999999999999,1,0,0.2027027027027027,0.4,0.4912221531857815,1,0,0,0.5634337579238817,0,0.3141944138638059,0.46728089887640445
15692132,0.7339999999999999,2,0,0.054054054054054,0.6000000000000001,0.4027940188783422,1,0,1,0.4234803423726965,0,0.2829642299147974,0.6963589743589743
15641122,0.668,0,1,0.1621621621621621,0.2,0.0,2,1,0,0.417351057025946,0,0.0,0.5747906976744187
15630910,0.9,0,0,0.4189189189189189,0.7000000000000001,0.4304829901255925,1,0,0,0.235590148859216,0,0.348402737366468,0.6342857142857143
15680772,0.7419999999999999,2,0,0.2432432432432432,0.2,0.0,2,1,1,0.5348821812483092,0,0.0,0.5968260869565216
15658929,0.666,2,1,0.1486486486486486,0.0,0.5328972014095446,1,1,0,0.2778813376677472,1,0.4170161858550433,0.5798117647058824
15585388,0.62,1,1,0.1756756756756757,0.9,0.4989665325869958,2,1,1,0.6993810408894049,0,0.2936166289850166,0.5273563218390804
15724623,0.7079999999999999,1,0,0.081081081081081,0.7000000000000001,0.4505184555211242,1,1,0,0.8125370972927914,1,0.2485568191647053,0.6548999999999999
15588537,0.5299999999999999,2,0,0.3108108108108108,0.9,0.4344920680743325,1,1,0,0.9825357321624214,0,0.21915976646757168,0.40432989690721644
15574692,0.634,2,0,0.2837837837837838,0.2,0.0,2,1,0,0.2035677407192386,1,0.0,0.4938526315789474
15611325,0.664,1,1,0.081081081081081,0.9,0.2308898007155017,2,0,0,0.2656389685214938,0,0.18242943403143216,0.6142000000000001
15587562,0.2679999999999999,0,0,0.1486486486486486,0.4,0.518594581568955,1,1,0,0.8201098704926321,0,0.2849248773254506,0.23331764705882344
15613172,0.5559999999999999,1,1,0.1216216216216216,0.5,0.3819339158779567,2,1,0,0.7800013901327576,0,0.2145694480887293,0.49571084337349397
15651022,0.2599999999999999,1,1,0.3513513513513513,1.0,0.5165785439020282,1,1,0,0.0273082079338576,1,0.5028467016154587,0.19239999999999993
15586310,0.4559999999999998,0,1,0.1621621621621621,0.4,0.6754220010204144,1,1,0,0.560931218931408,0,0.4327045245996162,0.39237209302325565
15625524,0.3239999999999999,0,1,0.2972972972972973,0.5,0.0,2,1,1,0.7323011847631448,0,0.0,0.24974999999999992
15755209,0.2679999999999999,2,0,0.2297297297297297,0.7000000000000001,0.5335561143570284,1,1,1,0.1363856248271709,0,0.4695202954878765,0.2179340659340659
15645248,0.3199999999999999,0,0,0.1621621621621621,0.0,0.0,2,1,1,0.6527717897059169,0,0.0,0.27534883720930226
15790355,0.5119999999999999,1,1,0.2432432432432432,0.5,0.75919063393428,2,0,0,0.8967871931769484,0,0.40025082237227877,0.4118260869565217
15762615,0.4939999999999999,2,0,0.2972972972972973,0.8,0.4065121420414161,1,0,1,0.4738579534345529,0,0.27581500720209495,0.38079166666666653
15625426,0.8079999999999999,1,0,0.5,0.3,0.6441213243193682,1,1,0,0.0403502034444289,1,0.6191389420473876,0.5386666666666666
15716334,1.0,2,0,0.3648648648648648,0.2,0.4874935875358797,1,1,1,0.097363898252283,0,0.44424059176020503,0.7326732673267327
15789669,0.3199999999999999,0,1,0.6351351351351351,0.2,0.0,2,1,1,0.2403231008561317,0,0.0,0.1957024793388429
15621075,0.856,1,0,0.3648648648648648,0.1,0.6462800095449114,2,1,0,0.872681791111051,0,0.34510935739994425,0.6271683168316832
15810845,0.572,0,1,0.3243243243243243,0.2,0.0,2,1,1,0.2773224842972503,0,0.0,0.4319183673469387
15719377,0.908,0,0,0.4324324324324324,0.4,0.0,1,1,1,0.042680525990232,1,0.0,0.6338867924528302
15654506,0.3279999999999999,0,1,0.1891891891891892,0.8,0.0,2,1,0,0.4792737706450966,0,0.0,0.27581818181818174
15771977,0.7599999999999999,0,0,0.2837837837837838,0.1,0.3946250447741551,1,1,0,0.974764189980143,0,0.1998340089295032,0.592
15708710,0.35,2,0,0.2567567567567567,0.0,0.0,1,0,1,0.6576135020894495,0,0.0,0.278494623655914
15726676,0.5319999999999999,2,1,0.1621621621621621,0.5,0.0,2,0,1,0.9805782952271942,0,0.0,0.4577674418604651
15587421,0.674,1,0,0.2162162162162162,0.7000000000000001,0.4439578635293716,2,1,0,0.7428368409183077,0,0.25473288899232155,0.5541777777777778
15726931,0.7299999999999999,0,0,0.3108108108108108,0.8,0.2240545155206243,2,0,0,0.4648995479068251,1,0.1529487232355097,0.5569072164948453
15771086,0.3239999999999999,0,0,0.2432432432432432,0.3,0.3361036746035014,2,1,0,0.0883273352605173,0,0.3088259053265871,0.2606086956521738
15756850,0.258,0,1,0.2972972972972973,0.1,0.0,2,0,0,0.5749791605098287,0,0.0,0.198875
15702741,0.5019999999999999,0,1,0.1891891891891892,0.8,0.3707198010156236,1,1,0,0.4347707206038176,0,0.2583826082397385,0.42213636363636353
15679200,0.4599999999999998,2,1,0.1486486486486486,0.9,0.2459581896378725,2,1,0,0.6403922574605875,0,0.14993864334535972,0.4004705882352939
15594815,0.914,0,1,0.2297297297297297,0.3,0.6966579538329687,1,1,1,0.0029441811693016,0,0.6946128876491977,0.7432527472527474
15635905,0.5319999999999999,2,0,0.1891891891891892,0.6000000000000001,0.0,2,1,1,0.2149699296282794,0,0.0,0.4473636363636363
15777892,0.7419999999999999,1,1,0.2567567567567567,0.3,0.4293402153838637,1,1,1,0.7929734289624658,0,0.2394570987213729,0.5904086021505376
15656176,0.3019999999999999,0,1,0.527027027027027,1.0,0.0,2,1,1,0.2392008936853469,0,0.0,0.19776991150442472
15811127,0.3419999999999999,0,1,0.2297297297297297,0.6000000000000001,0.3843147630179249,1,1,0,0.0523893031784535,0,0.3651830761270639,0.27810989010989007
15604482,1.0,2,1,0.1621621621621621,0.2,0.5621406284918312,1,1,1,0.0298359493331613,0,0.5458545400904175,0.8604651162790699
15622911,0.818,0,1,0.3243243243243243,0.4,0.4201713133806639,1,0,1,0.6070453728331056,0,0.26145578742430403,0.617673469387755
15600974,0.3319999999999999,2,1,0.4324324324324324,0.5,0.0,1,0,1,0.7307415358166705,1,0.0,0.2317735849056603
15727868,0.7219999999999999,0,0,0.2702702702702703,0.2,0.5142409015548903,2,1,1,0.071823259121246,1,0.47978143521208916,0.5683829787234042
