customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15736816,0.8119999999999999,1,1,0.24324324324324326,0.2,0.5453036330408096,1,1,1,0.8502330472560129,0
15700772,0.44200000000000006,0,1,0.35135135135135137,0.9,0.0,2,0,0,0.19212719814742305,0
15728693,0.44800000000000006,1,0,0.3378378378378379,0.30000000000000004,0.5633738782148561,1,1,1,0.5009270885369552,0
15656300,0.122,0,1,0.14864864864864863,0.0,0.23793393564693938,2,1,1,0.26738368514193106,0
15589475,0.4819999999999999,2,0,0.2837837837837838,0.30000000000000004,0.0,3,1,0,0.702356075005163,1
15706552,0.366,0,1,0.24324324324324326,0.7000000000000001,0.3400253066892618,1,0,1,0.7836764911049005,0
15750181,0.406,1,1,0.3108108108108108,0.9,0.43887356814872525,2,0,0,0.40947525488684167,0
15659428,0.33999999999999997,2,0,0.3243243243243243,0.6000000000000001,0.0,2,1,1,0.17201127707696084,0
15732963,0.7439999999999999,2,0,0.14864864864864863,0.9,0.0,2,1,1,0.710175271738451,0
15794171,0.25,0,0,0.36486486486486486,0.0,0.5351337668612783,1,1,0,0.13907033121663118,1
15788448,0.2799999999999999,2,1,0.1756756756756757,0.30000000000000004,0.5789610833625718,1,0,1,0.570330416554781,0
15729599,0.908,2,1,0.2027027027027027,0.7000000000000001,0.3050983767951363,1,0,1,0.49225636048242605,0
15717426,0.9999999999999999,0,1,0.24324324324324326,0.7000000000000001,0.0,1,1,1,0.20402608449106888,0
15585768,0.46399999999999986,1,1,0.3108108108108108,0.6000000000000001,0.28039065582364536,2,0,1,0.8903973329452962,0
15619360,0.244,2,1,0.2972972972972973,0.4,0.0,1,1,0,0.35074669630949756,0
15738148,0.22999999999999998,0,0,0.445945945945946,0.8,0.48833500486193426,1,0,0,0.9065169223660858,1
15687946,0.41200000000000003,0,0,0.5810810810810811,0.2,0.46799618920973063,1,1,1,0.47075620721778927,0
15755196,0.9679999999999999,0,0,0.4189189189189189,0.2,0.5236969320890407,1,0,0,0.97186371298459,1
15684171,0.62,2,0,0.5810810810810811,0.5,0.6214918176539327,1,1,1,0.7917096582723651,0
15754849,0.852,1,0,0.1891891891891892,0.4,0.4361178277602672,2,1,1,0.6325898123270772,0
15602280,0.9580000000000001,1,0,0.12162162162162166,0.9,0.4465784095845449,1,1,1,0.5985403105996623,1
15771573,0.574,1,0,0.2837837837837838,0.9,0.5494015518412276,1,1,1,0.5881122647212809,1
15766205,0.4,1,1,0.27027027027027034,0.2,0.4120851617483418,1,0,1,0.454376142921649,0
15771873,0.852,1,0,0.25675675675675674,0.2,0.4135911118334939,2,1,0,0.9705303856518297,0
15616550,0.6960000000000001,1,1,0.35135135135135137,1.0,0.4637873887361997,2,1,0,0.9903324767515297,0
15768193,0.46999999999999986,1,1,0.24324324324324326,0.5,0.5821127215436356,2,0,0,0.43210621614364175,0
15683553,0.876,0,0,0.2027027027027027,0.5,0.0,2,0,0,0.584888906890608,0
15702298,0.61,1,1,0.3108108108108108,0.8,0.5004500831393337,1,0,0,0.8202251315000582,1
15569590,0.5019999999999999,1,1,0.3243243243243243,0.1,0.3925726178306101,1,1,0,0.20003500334281923,1
15760861,0.5379999999999999,0,1,0.3378378378378379,0.1,0.49905489515683443,1,1,1,0.567048703151151,0
15630053,0.612,0,1,0.36486486486486486,0.5,0.5096268369360644,1,1,0,0.43552154230729034,0
15647091,0.7499999999999999,1,1,0.013513513513513542,0.0,0.3024662324053563,1,0,0,0.22803262711588954,0
15623944,0.32199999999999995,2,0,0.6486486486486487,0.4,0.0,1,1,0,0.008158429129981912,1
15804771,0.5279999999999999,0,1,0.445945945945946,0.4,0.16216113881137956,1,1,1,0.23384083179943682,0
15651280,0.7839999999999999,1,1,0.22972972972972977,0.5,0.5454684808481405,1,0,0,0.422530301643807,0
15773469,0.674,1,0,0.12162162162162166,0.9,0.6071344743995462,2,0,0,0.6324766015154447,0
15702014,0.41000000000000003,2,1,0.2027027027027027,0.1,0.2235357391520996,2,0,0,0.8940181287312938,0
15751208,0.668,2,1,0.5135135135135136,0.8,0.31370171052318496,1,1,1,0.49698136172004426,0
15592461,0.5059999999999999,1,1,0.10810810810810811,0.4,0.4351024354151122,1,1,1,0.4641897801240018,0
15789484,0.8019999999999999,1,0,0.24324324324324326,0.6000000000000001,0.6768941923790652,2,1,1,0.13874715035285867,0
15696061,0.46199999999999986,1,0,0.21621621621621623,0.1,0.4050769776685028,1,1,0,0.5521523805523427,0
15641582,0.7699999999999999,1,1,0.3378378378378379,1.0,0.4909563480535065,2,1,1,0.9834024149306257,0
15638424,0.622,1,0,0.22972972972972977,0.5,0.6007440311721783,2,0,1,0.5682806207992863,0
15755648,0.65,0,0,0.040540540540540515,0.8,0.39208453121345005,1,1,0,0.09096578723268071,0
15703793,0.7759999999999999,1,1,0.5405405405405406,0.2,0.5330667921784499,4,1,0,0.14182494428217893,1
15620344,0.926,0,1,0.14864864864864863,0.6000000000000001,0.0,1,1,0,0.1697276589914337,0
15812518,0.614,2,0,0.25675675675675674,0.0,0.6520861916485694,1,0,1,0.22098095368107654,0
15779052,0.5079999999999999,1,0,0.09459459459459457,0.5,0.6288642532113338,2,1,1,0.2921040459363869,0
15770811,0.33799999999999997,0,1,0.24324324324324326,0.9,0.0,2,0,1,0.7278236071544831,0
15780961,0.7699999999999999,0,0,0.040540540540540515,0.1,0.7123138721382855,2,1,0,0.11189278576104017,0
15614049,0.628,0,1,0.5,0.8,0.0,2,1,1,0.6958167504996727,0
15662085,0.656,0,0,0.1891891891891892,0.9,0.0,1,1,1,0.7410660718098578,0
15575185,0.814,2,1,0.2027027027027027,0.5,0.30790676804275396,1,0,1,0.9712330027517627,0
15803136,0.132,1,0,0.3108108108108108,1.0,0.48700912788933554,2,1,0,0.4914970879719013,0
15706021,0.63,0,0,0.21621621621621623,0.1,0.38519838871631107,2,0,0,0.8570922523100956,0
15663706,0.854,0,0,0.1891891891891892,0.2,0.0,1,1,0,0.6822982094790052,1
15641732,0.386,0,0,0.24324324324324326,0.30000000000000004,0.0,2,0,0,0.13005247001088602,0
15701164,0.31199999999999994,0,0,0.21621621621621623,0.4,0.359937455083855,1,1,1,0.7961945865830187,0
15738751,0.2859999999999999,0,0,0.37837837837837845,0.4,0.0,2,1,0,0.009481305464671876,0
15805254,0.604,2,0,0.7702702702702704,1.0,0.0,2,1,1,0.5733756073705039,0
15762418,0.7999999999999999,2,1,0.05405405405405406,0.30000000000000004,0.484985039144778,1,1,0,0.6432202775365047,1
15625759,0.7579999999999999,0,1,0.16216216216216217,0.9,0.0,2,1,0,0.7593613690107405,0
15622897,0.592,0,0,0.37837837837837845,0.4,0.0,3,1,0,0.4662437262758593,1
15767954,0.57,1,0,0.13513513513513514,0.30000000000000004,0.3253259919196675,2,1,1,0.7839737694949866,0
15757535,0.594,2,0,0.35135135135135137,0.5,0.0,3,1,1,0.8710513854073063,1
15731511,0.916,0,1,0.36486486486486486,0.7000000000000001,0.47280770451460996,2,1,0,0.7356746569297367,0
15809248,0.348,0,0,0.24324324324324326,1.0,0.0,2,1,0,0.5480672904262357,0
15640635,0.838,0,1,0.14864864864864863,0.8,0.0,2,1,1,0.8614774210937143,0
15676966,0.7599999999999999,2,1,0.3243243243243243,0.4,0.0,2,0,1,0.4298955050207295,0
15699461,0.32999999999999996,2,1,0.22972972972972977,1.0,0.7025719087777832,1,0,1,0.6063889101409184,0
15738721,0.846,2,1,0.3108108108108108,0.9,0.40983747624384076,1,0,1,0.32294919164780234,0
15693683,0.928,1,1,0.14864864864864863,0.8,0.386955516480815,2,1,1,0.9864169528189942,0
15604348,0.7199999999999999,2,1,0.05405405405405406,0.8,0.0,2,0,0,0.4982148795209942,0
15633059,0.126,0,1,0.21621621621621623,0.9,0.0,2,0,0,0.03261611483896712,0
15808582,0.63,0,0,0.2972972972972973,0.6000000000000001,0.0,1,1,1,0.8092595342855242,0
15743192,0.5459999999999999,0,0,0.35135135135135137,0.6000000000000001,0.0,2,0,0,0.8358340721538906,0
15580146,0.7759999999999999,0,1,0.1756756756756757,0.9,0.32951287114222355,1,1,0,0.20981573740292198,0
15776605,0.356,2,1,0.24324324324324326,0.7000000000000001,0.0,2,1,0,0.30265380343822834,0
15804919,0.64,2,0,0.6351351351351351,0.1,0.0,1,1,1,0.8883053331593166,1
15613854,0.5439999999999999,2,0,0.37837837837837845,0.4,0.4267600044304842,2,1,1,0.15487984102481786,1
15599195,0.46399999999999986,1,1,0.1891891891891892,0.1,0.3544810564321155,1,1,1,0.050219545966639814,0
15812878,0.87,1,0,0.24324324324324326,0.2,0.39779836506527416,1,0,1,0.18484235244465844,0
15602312,0.5099999999999999,2,1,0.2027027027027027,0.5,0.5982221706032119,1,0,0,0.3592903622295929,0
15744689,0.258,1,1,0.22972972972972977,0.9,0.37000636393844216,1,1,0,0.49723888631364294,1
15803526,0.67,1,1,0.16216216216216217,0.30000000000000004,0.3608509335403869,1,0,1,0.3153866194221548,0
15665790,0.376,1,1,0.2837837837837838,0.7000000000000001,0.4306732665840542,2,1,0,0.13611139863856997,0
15715951,0.42400000000000004,0,1,0.3243243243243243,0.2,0.3995181868463009,1,0,0,0.43397059419174533,0
15591100,0.65,2,1,0.24324324324324326,0.9,0.4232417632194809,1,0,1,0.11492467530649175,0
15609618,0.7419999999999999,1,1,0.13513513513513514,0.9,0.6156903785118493,2,0,1,0.5064951702887626,1
15675522,0.5559999999999999,1,0,0.16216216216216217,0.9,0.5275101536245255,2,1,1,0.370823163612125,0
15705512,0.636,1,0,0.25675675675675674,0.6000000000000001,0.6690541167531407,1,1,0,0.5781887670272511,0
15698028,0.31199999999999994,0,0,0.3108108108108108,0.1,0.0,2,1,0,0.1587887643269932,0
15661670,0.348,1,0,0.1756756756756757,0.8,0.42973077236259555,1,1,0,0.9986644224523442,1
15600781,0.6980000000000001,1,1,0.21621621621621623,0.4,0.7380439205416033,2,1,0,0.6041721984449514,0
15682472,0.9560000000000001,0,1,0.21621621621621623,0.8,0.5158801328459695,2,0,0,0.19061915412921931,0
15580203,0.648,2,1,0.2837837837837838,0.6000000000000001,0.4790527500627845,1,0,0,0.5006446615651794,0
15690673,0.612,0,0,0.2837837837837838,0.6000000000000001,0.0,2,1,0,0.7053588617712991,0
15760085,0.668,1,0,0.40540540540540543,1.0,0.5037281072964725,1,1,1,0.9906835102752312,0
15779659,0.5499999999999999,0,0,0.13513513513513514,0.30000000000000004,0.0,1,0,0,0.9182618440061026,0
15627360,0.16399999999999992,0,1,0.3243243243243243,0.9,0.6082288231050306,1,1,0,0.5513209511508349,1
15671137,0.398,0,0,0.4594594594594595,0.1,0.0,1,0,1,0.04312646857774917,1
15782688,0.5499999999999999,1,1,0.5135135135135136,0.0,0.5919026326585428,1,1,0,0.2340848551036624,1
15575492,0.9560000000000001,0,0,0.3108108108108108,0.7000000000000001,0.0,2,1,0,0.8569177856485293,0
15591607,0.84,0,1,0.08108108108108109,0.9,0.40585031954607553,1,1,0,0.836303717004974,0
15740404,0.816,0,0,0.21621621621621623,0.30000000000000004,0.0,2,1,1,0.6211322181268311,0
15718369,0.89,1,0,0.2027027027027027,0.9,0.5215760311288141,1,1,1,0.5746730312744868,0
15677871,0.674,0,1,0.27027027027027034,0.9,0.4885285097228122,1,1,1,0.17800349933418638,0
15642004,0.672,0,1,0.09459459459459457,0.1,0.0,2,0,1,0.08224680456983641,0
15712543,0.878,1,1,0.2837837837837838,0.7000000000000001,0.4975265455388681,2,1,1,0.6220569064345645,0
15584518,0.47799999999999987,1,0,0.4324324324324324,0.5,0.5775055920114817,2,1,1,0.17466493050086282,0
15802381,0.22199999999999998,1,0,0.21621621621621623,0.5,0.25374417955911904,1,0,1,0.8389436191156254,0
15610156,0.574,0,1,0.2972972972972973,0.2,0.5319414747238611,1,0,1,0.46581328516873355,0
15594408,0.46799999999999986,2,0,0.40540540540540543,0.2,0.849532971733663,1,1,0,0.3757842373946712,1
15640905,0.45799999999999985,2,0,0.22972972972972977,0.1,0.5161073964333488,2,0,1,0.04290034698313688,1
15698932,0.8119999999999999,1,1,0.35135135135135137,1.0,0.547840320346799,1,1,0,0.9477521103265361,0
15724944,0.626,0,1,0.21621621621621623,0.7000000000000001,0.0,2,1,1,0.9021644567056153,0
15628145,0.664,0,0,0.3378378378378379,0.5,0.5016057714907276,1,1,1,0.9666260627889962,0
15713483,0.886,2,1,0.4594594594594595,0.2,0.0,1,1,0,0.79563718335101,1
15612350,0.682,0,0,0.1756756756756757,0.5,0.16307637096798946,1,1,0,0.6310715673346804,1
15800703,0.2699999999999999,2,0,0.040540540540540515,0.5,0.4510086944065617,1,1,1,0.27067544950542777,0
15705707,0.57,2,0,0.14864864864864863,0.8,0.5512076237806355,2,1,0,0.705387014459881,0
15754105,0.6,0,1,0.25675675675675674,0.5,0.42633716342758926,1,0,0,0.12242894196395754,0
15703264,0.7699999999999999,0,1,0.35135135135135137,0.9,0.4809985998697719,1,1,0,0.37415953223532844,0
15794413,0.132,0,1,0.1891891891891892,0.0,0.0,2,0,1,0.004336864170528285,0
15650237,0.8079999999999999,2,0,0.1891891891891892,0.7000000000000001,0.0,2,1,0,0.4475885947107949,0
15759618,0.37,0,0,0.40540540540540543,0.9,0.0,1,1,0,0.7494776251131983,1
15811589,0.7319999999999999,2,1,0.3243243243243243,0.8,0.0,2,1,0,0.9040305349160845,0
15689044,0.378,0,1,0.25675675675675674,0.2,0.5086112453068097,1,1,0,0.49322030253889243,0
15709368,0.5279999999999999,0,0,0.3378378378378379,0.6000000000000001,0.0,2,1,1,0.5452018167735019,0
15679145,0.7119999999999999,2,1,0.527027027027027,0.7000000000000001,0.0,1,1,0,0.08965646219213934,1
15655007,0.816,0,0,0.2027027027027027,0.7000000000000001,0.0,2,0,0,0.41496407906955113,0
15623595,0.47199999999999986,2,0,0.13513513513513514,0.2,0.0,2,1,1,0.4603228108284341,0
15589975,0.592,0,0,0.7432432432432432,0.6000000000000001,0.3876444416137246,1,0,1,0.5235904028834754,0
15804017,0.5619999999999999,1,0,0.2027027027027027,0.4,0.49122215318578155,1,0,0,0.5634337579238817,0
15692132,0.7339999999999999,2,0,0.05405405405405406,0.6000000000000001,0.40279401887834226,1,0,1,0.42348034237269655,0
15641122,0.668,0,1,0.16216216216216217,0.2,0.0,2,1,0,0.417351057025946,0
15630910,0.9,0,0,0.4189189189189189,0.7000000000000001,0.4304829901255925,1,0,0,0.23559014885921603,0
15680772,0.7419999999999999,2,0,0.24324324324324326,0.2,0.0,2,1,1,0.5348821812483092,0
15658929,0.666,2,1,0.14864864864864863,0.0,0.5328972014095446,1,1,0,0.27788133766774725,1
15585388,0.62,1,1,0.1756756756756757,0.9,0.49896653258699586,2,1,1,0.6993810408894049,0
15724623,0.7079999999999999,1,0,0.08108108108108109,0.7000000000000001,0.4505184555211242,1,1,0,0.8125370972927914,1
15588537,0.5299999999999999,2,0,0.3108108108108108,0.9,0.43449206807433255,1,1,0,0.9825357321624214,0
15574692,0.634,2,0,0.2837837837837838,0.2,0.0,2,1,0,0.20356774071923867,1
15611325,0.664,1,1,0.08108108108108109,0.9,0.2308898007155017,2,0,0,0.2656389685214938,0
15587562,0.2679999999999999,0,0,0.14864864864864863,0.4,0.518594581568955,1,1,0,0.8201098704926321,0
15613172,0.5559999999999999,1,1,0.12162162162162166,0.5,0.3819339158779567,2,1,0,0.7800013901327576,0
15651022,0.2599999999999999,1,1,0.35135135135135137,1.0,0.5165785439020282,1,1,0,0.02730820793385768,1
15586310,0.45599999999999985,0,1,0.16216216216216217,0.4,0.6754220010204144,1,1,0,0.560931218931408,0
15625524,0.32399999999999995,0,1,0.2972972972972973,0.5,0.0,2,1,1,0.7323011847631448,0
15755209,0.2679999999999999,2,0,0.22972972972972977,0.7000000000000001,0.5335561143570284,1,1,1,0.13638562482717098,0
15645248,0.31999999999999995,0,0,0.16216216216216217,0.0,0.0,2,1,1,0.6527717897059169,0
15790355,0.5119999999999999,1,1,0.24324324324324326,0.5,0.75919063393428,2,0,0,0.8967871931769484,0
15762615,0.4939999999999999,2,0,0.2972972972972973,0.8,0.4065121420414161,1,0,1,0.47385795343455295,0
15625426,0.8079999999999999,1,0,0.5,0.30000000000000004,0.6441213243193682,1,1,0,0.04035020344442894,1
15716334,0.9999999999999999,2,0,0.36486486486486486,0.2,0.4874935875358797,1,1,1,0.09736389825228309,0
15789669,0.31999999999999995,0,1,0.6351351351351351,0.2,0.0,2,1,1,0.24032310085613173,0
15621075,0.856,1,0,0.36486486486486486,0.1,0.6462800095449114,2,1,0,0.872681791111051,0
15810845,0.572,0,1,0.3243243243243243,0.2,0.0,2,1,1,0.27732248429725037,0
15719377,0.908,0,0,0.4324324324324324,0.4,0.0,1,1,1,0.04268052599023207,1
15654506,0.32799999999999996,0,1,0.1891891891891892,0.8,0.0,2,1,0,0.4792737706450966,0
15771977,0.7599999999999999,0,0,0.2837837837837838,0.1,0.39462504477415516,1,1,0,0.974764189980143,0
15708710,0.35,2,0,0.25675675675675674,0.0,0.0,1,0,1,0.6576135020894495,0
15726676,0.5319999999999999,2,1,0.16216216216216217,0.5,0.0,2,0,1,0.9805782952271942,0
15587421,0.674,1,0,0.21621621621621623,0.7000000000000001,0.44395786352937167,2,1,0,0.7428368409183077,0
15726931,0.7299999999999999,0,0,0.3108108108108108,0.8,0.22405451552062436,2,0,0,0.4648995479068251,1
15771086,0.32399999999999995,0,0,0.24324324324324326,0.30000000000000004,0.33610367460350143,2,1,0,0.08832733526051738,0
15756850,0.258,0,1,0.2972972972972973,0.1,0.0,2,0,0,0.5749791605098287,0
15702741,0.5019999999999999,0,1,0.1891891891891892,0.8,0.3707198010156236,1,1,0,0.43477072060381766,0
15679200,0.45999999999999985,2,1,0.14864864864864863,0.9,0.24595818963787253,2,1,0,0.6403922574605875,0
15594815,0.914,0,1,0.22972972972972977,0.30000000000000004,0.6966579538329687,1,1,1,0.002944181169301668,0
15635905,0.5319999999999999,2,0,0.1891891891891892,0.6000000000000001,0.0,2,1,1,0.21496992962827946,0
15777892,0.7419999999999999,1,1,0.25675675675675674,0.30000000000000004,0.4293402153838637,1,1,1,0.7929734289624658,0
15656176,0.30199999999999994,0,1,0.527027027027027,1.0,0.0,2,1,1,0.23920089368534694,0
15811127,0.34199999999999997,0,1,0.22972972972972977,0.6000000000000001,0.38431476301792494,1,1,0,0.05238930317845354,0
15604482,0.9999999999999999,2,1,0.16216216216216217,0.2,0.5621406284918312,1,1,1,0.02983594933316131,0
15622911,0.818,0,1,0.3243243243243243,0.4,0.4201713133806639,1,0,1,0.6070453728331056,0
15600974,0.33199999999999996,2,1,0.4324324324324324,0.5,0.0,1,0,1,0.7307415358166705,1
15727868,0.7219999999999999,0,0,0.27027027027027034,0.2,0.5142409015548903,2,1,1,0.07182325912124607,1
15627801,0.32399999999999995,2,1,0.2027027027027027,0.30000000000000004,0.7041369665269274,1,1,0,0.47334115408021465,0
15773039,0.4,0,1,0.25675675675675674,0.30000000000000004,0.0,1,1,1,0.8983794452370201,0
15755262,0.5159999999999999,2,0,0.3108108108108108,0.30000000000000004,0.35777012092838173,1,0,0,0.9965609715727851,1
15679531,0.5359999999999999,0,1,0.21621621621621623,0.5,0.5378858404223006,1,1,1,0.7597866096212188,0
15684181,0.586,0,1,0.36486486486486486,0.5,0.0,1,1,0,0.7125776511656863,1
15612087,0.642,0,1,0.36486486486486486,0.2,0.42398429577522895,1,0,1,0.7913407730438257,0
15752047,0.678,1,1,0.2027027027027027,0.2,0.6449416972444869,2,1,0,0.8469324820520359,0
15624592,0.5059999999999999,0,1,0.1756756756756757,0.8,0.0,2,1,1,0.8495983366411491,0
15573152,0.5399999999999999,0,0,0.3108108108108108,0.9,0.0,2,0,0,0.4442468755766176,0
15594917,0.652,0,0,0.21621621621621623,0.1,0.25147664535828074,1,1,1,0.20319055469797362,0
15785542,0.44400000000000006,1,1,0.10810810810810811,0.4,0.4714544060498827,2,0,0,0.3021074512615955,0
15723488,0.636,1,1,0.39189189189189194,0.7000000000000001,0.425886900932566,1,0,1,0.7898126271058885,1
15680920,0.6900000000000001,0,1,0.37837837837837845,0.7000000000000001,0.1973412790826746,1,1,0,0.6650423115407521,0
15786308,0.7599999999999999,2,0,0.2027027027027027,0.9,0.0,2,0,0,0.8829095178589554,0
15659366,0.914,0,1,0.3378378378378379,0.1,0.4216824448524101,2,1,0,0.17439895510021206,1
15774854,0.4839999999999999,0,1,0.48648648648648657,0.8,0.0,1,1,1,0.14364436803714753,1
15725311,0.7519999999999999,0,0,0.1756756756756757,0.9,0.45724560916346557,2,1,1,0.49088182921469004,0
15787155,0.32799999999999996,2,1,0.16216216216216217,0.7000000000000001,0.0,1,0,1,0.6250529925607895,0
15727829,0.43400000000000005,0,1,0.3243243243243243,0.2,0.0,2,1,1,0.8399453647823366,0
15733247,0.9999999999999999,0,1,0.2027027027027027,1.0,0.0,1,1,0,0.024253016163043567,1
15568748,0.642,1,1,0.36486486486486486,0.6000000000000001,0.39683131904272373,1,1,1,0.5443563360300908,1
15699029,0.64,0,1,0.25675675675675674,0.4,0.6797895910646431,2,1,0,0.9913011692616644,0
15774393,0.6880000000000001,0,0,0.16216216216216217,0.9,0.0,2,1,1,0.13475651924758814,0
15676895,0.394,1,0,0.2837837837837838,0.6000000000000001,0.297316531983165,3,1,1,0.42871564234384385,1
15637753,0.8019999999999999,1,1,0.4324324324324324,0.2,0.3861663115889005,1,1,0,0.38601021397543467,1
15605461,0.4879999999999999,1,0,0.14864864864864863,0.30000000000000004,0.5214476523117415,1,1,0,0.30521389792725206,0
15808473,0.646,0,1,0.7297297297297298,0.1,0.0,2,0,1,0.5599015205952168,0
15627000,0.5199999999999999,0,1,0.2972972972972973,0.0,0.0,2,1,0,0.31113481337467724,0
15787174,0.32399999999999995,0,0,0.25675675675675674,0.1,0.0,2,0,1,0.7805417917411113,0
15723886,0.834,1,1,0.02702702702702703,0.30000000000000004,0.4771429308210358,2,0,1,0.7506906909609867,0
15704769,0.46999999999999986,0,0,0.6621621621621623,0.5,0.4542839285863038,2,0,1,0.4657171259855316,0
15772896,0.826,1,1,0.3243243243243243,0.6000000000000001,0.39920889792345576,1,1,0,0.16727277454996953,1
15711540,0.7239999999999999,0,0,0.14864864864864863,0.2,0.0,1,1,1,0.7218860401168311,0
15764866,0.378,1,0,0.3378378378378379,0.30000000000000004,0.463217954349513,3,1,0,0.27898854340589524,1
15794056,0.636,0,0,0.37837837837837845,0.2,0.0,3,1,0,0.44522691917078083,1
15795149,0.7060000000000001,0,1,0.13513513513513514,0.2,0.3235330727308447,2,0,1,0.8140806447015689,0
15812009,0.624,2,1,0.27027027027027034,0.4,0.0,2,1,0,0.6813054146671006,0
15651001,0.7499999999999999,1,0,0.2837837837837838,0.5,0.4655428026574456,1,1,0,0.6202661854207077,0
15813844,0.7060000000000001,0,1,0.25675675675675674,0.8,0.42232956018118756,2,0,1,0.3707715086790789,0
15596175,0.618,1,1,0.6621621621621623,0.6000000000000001,0.4679653001742661,1,1,1,0.2253190679709912,1
15576269,0.346,2,1,0.21621621621621623,0.7000000000000001,0.0,2,1,0,0.3101220166525903,0
15797219,0.57,0,0,0.2972972972972973,1.0,0.4922220810847943,1,1,0,0.6597712581551538,1
15685500,0.844,1,1,0.10810810810810811,0.7000000000000001,0.6074199688008786,2,1,0,0.3970500182767454,0
15599792,0.39,0,0,0.10810810810810811,0.1,0.0,2,1,1,0.9982302309870592,0
15657566,0.568,1,1,0.08108108108108109,0.8,0.41091524451222416,1,1,1,0.7879037948124046,0
15772423,0.7779999999999999,1,1,0.48648648648648657,0.8,0.5038625044933583,1,1,0,0.6721100365084866,1
15628112,0.842,1,0,0.24324324324324326,0.5,0.310272987729799,1,0,0,0.49901970638195947,0
15753754,0.47399999999999987,2,0,0.21621621621621623,0.1,0.0,2,1,1,0.48965226179100096,0
15793726,0.662,0,0,0.8243243243243243,0.0,0.0,2,0,1,0.8548686899598911,0
15694717,0.388,1,1,0.25675675675675674,0.2,0.3177860381479987,1,1,1,0.28776433149365765,0
15665834,0.6920000000000001,2,1,0.13513513513513514,0.8,0.0,1,0,0,0.8835938332110717,0
15765297,0.832,2,1,0.3108108108108108,0.0,0.0,2,0,1,0.17137461627585435,0
15636684,0.7539999999999999,0,1,0.21621621621621623,1.0,0.0,2,1,1,0.993223652858848,0
15592979,0.642,1,0,0.21621621621621623,0.6000000000000001,0.1485330956485161,2,0,0,0.784602629551122,0
15750803,0.686,0,0,0.16216216216216217,0.6000000000000001,0.5101364063791798,1,1,1,0.252252190084153,0
15607178,0.9999999999999999,1,1,0.27027027027027034,0.30000000000000004,0.21881796708775267,1,1,1,0.700386736933377,0
15713853,0.7639999999999999,1,1,0.3243243243243243,0.9,0.4334352644932451,2,1,1,0.32658883923414683,0
15673481,0.7519999999999999,2,0,0.40540540540540543,0.6000000000000001,0.39819430271469985,1,1,0,0.32158901175062216,0
